price,Наличие,Поколение,Год выпуска,Пробег,Кузов,Цвет,Двигатель,Комплектация,Налог,Коробка,Привод,Руль,Состояние,Владельцы,ПТС,Таможня,Обмен,Владение,Запас хода,VIN,Госномер,Гарантия
1994000,Вналичии,IРестайлинг,2023,33705км,внедорожник5дв.,серый,1.5л/147л.с./Бензин,51опция,5110₽/год,вариатор,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,,,,
5499000,Вналичии,,2023,7333км,внедорожник5дв.,серый,2.0л/299л.с./Гибрид,Urban,44850₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
3750000,Вналичии,VII,2020,82145км,седан,чёрный,3.5л/302л.с./Бензин,47опций,45300₽/год,автоматическая,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2230000,Вналичии,I(X204)Рестайлинг,2014,141902км,внедорожник5дв.,белый,2.1л/170л.с./Дизель,34опции,8500₽/год,автоматическая,полный,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2687000,Вналичии,I,2022,52591км,внедорожник5дв.,чёрный,2.0л/238л.с./Бензин,56опций,17775₽/год,автоматическая,полный,Левый,Нетребуетремонта,3илиболее,Оригинал,Растаможен,Рассмотрюварианты,,,,,Доиюля2026
4850000,Вналичии,I(X253)Рестайлинг,2020,56867км,внедорожник5дв.,чёрный,2.0л/197л.с./Бензин,77опций,9653₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
3185700,Вналичии,,2024,31981км,внедорожник5дв.,синий,2.0л/226л.с./Бензин,Tech,16200₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
2565000,Вналичии,,2023,16922км,внедорожник5дв.,серебристый,1.6л/186л.с./Бензин,1опция,9250₽/год,роботизированная,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,,,,
2500000,Вналичии,,2024,336км,седан,жёлтый,1.6л/150л.с./Бензин,30опций,5066₽/год,роботизированная,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,9месяцев,,,,
3047000,Вналичии,IРестайлинг,2023,19500км,внедорожник5дв.,белый,2.0л/200л.с./Бензин,49опций,9751₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,Дооктября2026
2121000,Вналичии,I,2023,16000км,внедорожник5дв.,чёрный,1.5л/150л.с./Бензин,43опции,5066₽/год,роботизированная,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
5981000,Назаказ,IРестайлинг,2025,1км,внедорожник5дв.,голубой,1.5л/449л.с./Гибрид,Pro,9850₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,190км,,,
3250000,Вналичии,I,2004,30534км,купе,серый,5.9л/450л.с./Бензин,32опции,67500₽/год,автоматическая,задний,Левый,Нетребуетремонта,3илиболее,Дубликат,Растаможен,Рассмотрюварианты,,,,,
3870000,Вналичии,II(4M),2018,205005км,внедорожник5дв.,чёрный,3.0л/249л.с./Дизель,45TDIquattrotiptronic,18675₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
1870000,Вналичии,VI(F3x)Рестайлинг,2018,94267км,седан,серый,2.0л/184л.с./Бензин,320ixDrive,9200₽/год,автоматическая,полный,Левый,Нетребуетремонта,3илиболее,Оригинал,Растаможен,Рассмотрюварианты,,,,,
4356000,Вналичии,T6Рестайлинг2,2021,72729км,пикапдвойнаякабина,серый,2.3л/270л.с./Бензин,2опции,,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
850000,Вналичии,XРестайлинг,2012,143767км,седан,чёрный,1.8л/140л.с./Бензин,23опции,4900₽/год,механическая,передний,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,
5150000,Вналичии,IРестайлинг,2022,12944км,седан,синий,2.0л/197л.с./Бензин,30опций,9850₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,Рассмотрюварианты,,,,,Доапреля2027
5300700,Вналичии,II,2021,119012км,внедорожник5дв.,зелёный,2.0л/200л.с./Дизель,X-DynamicSE,9950₽/год,автоматическая,полный,Левый,Нетребуетремонта,2владельца,Оригинал,Растаможен,Рассмотрюварианты,,,,,
17400000,Назаказ,IV(G05/G18)Рестайлинг,2024,50км,внедорожник5дв.,чёрный,3.0л/286л.с./Дизель,xDrive30dMSportPro,42900₽/год,автоматическая,полный,Левый,Нетребуетремонта,1владелец,Оригинал,Растаможен,,,,,,
